Dosage;p-value;Cliff's Delta;Cohen's D
High;0.8847023059538809;-0.0915032679738562;-0.0891958563121381
Low;0.0831583368332633;0.4039408866995074;0.6317224952942602
High;0.0017999640007199;0.6901234567901234;1.005526355536815
Unknown;0.1077578448431031;-0.5733333333333334;-0.7867417732163573
Unknown;0.0593188136237275;0.2187812187812187;0.5973546324796185
Low;0.0007599848003039;0.6488147497805092;0.9397659189544684
High;0.0294794104117917;-0.5049857549857549;-0.6768592926051827
Unknown;0.2768744625107497;0.2081575246132208;0.3808289179739129
Unknown;0.6154676906461871;0.0488888888888888;0.1788651180741704
High;0.99630007399852;0.0588235294117647;0.0014704058013067
Medium;0.0013199736005279;0.5838541666666667;0.931071309489838
Unknown;0.0101997960040799;0.6222222222222222;1.0342596613423496
High;0.0122397552048959;0.6112412177985949;0.8633856122259221
Medium;0.0038399232015359;0.6066176470588235;0.990339057658274
High;0.745785084298314;-0.3;-0.0798970192796467
High;0.6052678946421072;0.2070895522388059;0.2048906497369721
Unknown;0.0013999720005599;0.660377358490566;1.5083608510350988
Unknown;0.1828763424731505;0.2886002886002886;0.4542710182342375
Low;0.620107597848043;-0.2428571428571428;-0.1912042869775824
Unknown;3.999920001599968e-05;0.8856607310215557;1.717510154500108
Medium;0.8933821323573529;0.0661616161616161;0.0513482185148837
Low;0.117557648847023;0.1719576719576719;0.6509728447430212
Unknown;0.4033519329613407;0.1814814814814815;0.3721366496745884
High;0.8651026979460411;0.2486772486772486;0.1042344731785475
High;0.1597968040639187;0.2631578947368421;0.4172585285255191
Unknown;0.9370212595748084;-0.075;-0.0225785037418435
Medium;0.2837943241135177;0.2786885245901639;0.4304286164682713
Low;0.2670346593068138;0.2177177177177177;0.3335123138859883
Medium;0.5439491210175796;0.1356275303643724;0.1796661287148586
High;3.999920001599968e-05;0.7785947712418301;1.1192704772876807
